SampleID,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34,Sp35,Sp36,Sp37,Sp38,Protein,Moisture,Slope1,Bias1,Slope2,Bias2,Product,Date,Time,IntTime,Temp,GPS
SEC 1 EAST,5.805489,5.607933,5.543696,5.448451,5.408039,5.339696,5.267372,5.212126,5.152098,5.110051,5.076640,5.075560,5.079126,5.073481,5.042846,5.009814,4.990792,5.025815,5.107611,5.198838,5.256477,5.267967,5.241004,5.212928,5.160225,5.115031,5.064700,5.016620,4.976839,4.934139,4.910942,4.887069,4.876849,4.888643,4.903658,5.007611,5.279646,6.929124,12.792000,12.914000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:09:02 PM,10000,35.4,GPGGA,200952.80,46.044365,N,109.170739466667,W
SEC 1 EAST,5.759277,5.618457,5.513453,5.421247,5.336544,5.310615,5.245981,5.168311,5.122071,5.070129,5.054358,5.048806,5.053359,5.042297,5.012327,4.980335,4.963732,4.998137,5.081678,5.168205,5.236643,5.240231,5.220916,5.178711,5.135631,5.084836,5.042703,4.989819,4.952796,4.912212,4.879616,4.863389,4.843509,4.863654,4.893456,5.036944,5.191202,6.230155,11.979000,7.371800,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:09:21 PM,10000,35.3,GPGGA,201014.00,46.0443657166667,N,109.171034,W
SEC 1 EAST,5.626439,5.514672,5.413052,5.378446,5.302976,5.249819,5.204661,5.133549,5.084104,5.041542,5.019213,5.014894,5.009079,5.004012,4.979016,4.942334,4.928648,4.959157,5.039172,5.128804,5.193297,5.195533,5.180396,5.137300,5.093102,5.050203,5.005908,4.955708,4.915655,4.876616,4.848016,4.830866,4.820307,4.819832,4.858041,5.007581,5.132486,6.230155,13.185000,10.036000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:09:42 PM,10000,34.8,GPGGA,201033.00,46.0443667,N,109.171297883333,W
SEC 1 EAST,5.767323,5.621131,5.583005,5.458472,5.401985,5.314003,5.273314,5.201933,5.148001,5.105925,5.073059,5.075555,5.075516,5.064054,5.035006,4.999368,4.986452,5.025302,5.099272,5.194777,5.265836,5.273695,5.240543,5.206174,5.148534,5.107665,5.057921,5.017049,4.973670,4.934703,4.895988,4.878224,4.875839,4.863659,4.921154,5.001953,5.196959,3.132841,14.363000,8.503200,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:10:03 PM,10000,34.9,GPGGA,201054.00,46.04436755,N,109.1715895,W
SEC 1 EAST,5.736010,5.629250,5.558562,5.479240,5.380009,5.323172,5.282822,5.207299,5.151182,5.106670,5.083217,5.075246,5.075817,5.067741,5.035785,5.000543,4.984198,5.019392,5.096928,5.194417,5.247681,5.254512,5.243549,5.199151,5.145773,5.101654,5.057927,5.001227,4.967463,4.926502,4.895327,4.880616,4.859380,4.872237,4.900224,4.996389,5.245949,5.815181,5.241900,12.712000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:10:23 PM,10000,34.9,GPGGA,201114.60,46.0443684166667,N,109.171890566667,W
SEC 1 EAST,5.623526,5.545091,5.428790,5.359203,5.276297,5.228817,5.179151,5.122063,5.063495,5.031056,5.005975,5.006359,5.008573,4.999132,4.974956,4.936228,4.928668,4.958542,5.036137,5.131988,5.189340,5.201575,5.180442,5.141278,5.105185,5.051312,5.010055,4.952960,4.913421,4.880815,4.852250,4.828765,4.821205,4.844682,4.895152,4.904494,5.191217,6.150974,10.842000,8.714500,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:11:36 PM,10000,35.2,GPGGA,201135.00,46.0443690833333,N,109.172194983333,W
SEC 1 EAST,5.524871,5.454071,5.360701,5.309697,5.260824,5.199102,5.149876,5.100429,5.039210,5.009315,4.982218,4.981447,4.985119,4.977319,4.956651,4.924433,4.910426,4.945554,5.023848,5.108908,5.165765,5.171313,5.157629,5.121631,5.080084,5.039762,4.991714,4.947042,4.908909,4.876656,4.854671,4.820346,4.829998,4.820956,4.850407,4.964411,5.179937,3.131247,16.789000,12.438000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:11:54 PM,10000,35.3,GPGGA,201248.20,46.0443576333333,N,109.173287566667,W
SEC 1 EAST,5.584530,5.468923,5.362072,5.312104,5.246935,5.178702,5.148592,5.092068,5.039212,5.010813,4.984063,4.977227,4.989026,4.980807,4.955148,4.924046,4.910814,4.940027,5.020167,5.107725,5.171991,5.180947,5.165482,5.119257,5.085901,5.029877,4.997157,4.950208,4.898718,4.873063,4.837443,4.829489,4.806669,4.815507,4.870622,4.969592,5.142624,5.586702,14.098000,13.626000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:12:11 PM,10000,35.9,GPGGA,201305.60,46.0443595166667,N,109.173547516667,W
SEC 1 EAST,5.464286,5.377335,5.310311,5.235950,5.178938,5.117609,5.087644,5.025254,4.975705,4.945026,4.922885,4.917297,4.925318,4.921018,4.894401,4.863973,4.854192,4.880700,4.953691,5.040329,5.094862,5.107893,5.084771,5.058570,5.011058,4.967123,4.918849,4.882722,4.841298,4.808785,4.786892,4.756517,4.764222,4.766303,4.798943,4.851878,5.098927,5.586702,12.229000,12.771000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:12:28 PM,10000,35.5,GPGGA,201323.40,46.0443584166667,N,109.1738133,W
SEC 1 EAST,5.566283,5.490213,5.411512,5.328078,5.275174,5.225108,5.171647,5.111836,5.052821,5.017158,4.994753,4.994377,5.000711,5.002813,4.970273,4.934837,4.922015,4.957098,5.034663,5.132363,5.191944,5.204681,5.188023,5.154475,5.104546,5.049269,5.013896,4.968814,4.924522,4.895764,4.854727,4.839575,4.829157,4.834399,4.886860,5.007647,5.191259,6.150974,13.099000,14.326000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:12:45 PM,10000,35.5,GPGGA,201340.20,46.0443599166667,N,109.174064016667,W
SEC 1 EAST,5.728539,5.580234,5.501926,5.415088,5.368730,5.320864,5.262343,5.193721,5.150275,5.101476,5.083554,5.086552,5.086432,5.077257,5.047090,5.011751,5.004279,5.035626,5.117644,5.218472,5.276811,5.282314,5.273882,5.233329,5.181124,5.132676,5.092367,5.049121,4.998402,4.959722,4.913043,4.902765,4.903384,4.896443,4.952690,5.007630,5.279665,3.131455,18.774000,6.066600,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:13:20 PM,10000,35.9,GPGGA,201356.80,46.0443636333333,N,109.17431175,W
SEC 1 EAST,5.686147,5.613174,5.507655,5.422805,5.368731,5.299513,5.262346,5.206707,5.148916,5.107804,5.081574,5.082761,5.080652,5.076686,5.047371,5.012010,5.001010,5.033881,5.116145,5.209729,5.274649,5.286475,5.256315,5.222863,5.172291,5.119246,5.072070,5.035505,4.996245,4.941959,4.921486,4.904482,4.893026,4.889981,4.972374,5.013372,5.339690,6.230155,7.137000,12.183000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:13:53 PM,10000,36.2,GPGGA,201431.80,46.0443615333333,N,109.174833966667,W
SEC 1 EAST,5.647526,5.502282,5.424013,5.335654,5.276299,5.231627,5.174364,5.113287,5.061274,5.020827,4.999106,4.992078,5.005531,4.991450,4.964313,4.928638,4.916800,4.948521,5.022202,5.116259,5.176622,5.185390,5.165589,5.134292,5.086010,5.035079,4.988976,4.953877,4.909923,4.868555,4.839859,4.802729,4.823029,4.808033,4.837023,4.925194,5.169010,5.849944,17.502000,10.017000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:14:25 PM,10000,35.8,GPGGA,201504.80,46.0443650166667,N,109.17532645,W
SEC 1 EAST,5.551218,5.427536,5.338016,5.294376,5.212579,5.182877,5.137823,5.080271,5.026365,4.993484,4.968518,4.966494,4.972210,4.966826,4.937038,4.905925,4.894230,4.928592,5.008826,5.095392,5.162076,5.165783,5.147591,5.111200,5.069781,5.019585,4.974188,4.922725,4.891805,4.846718,4.828824,4.804029,4.783753,4.796421,4.819676,4.909036,5.117828,3.131663,13.239000,14.293000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:14:42 PM,10000,35.7,GPGGA,201536.80,46.0443646166667,N,109.17580505,W
SEC 1 EAST,5.534283,5.424117,5.339317,5.264181,5.200128,5.169665,5.112896,5.058018,5.000782,4.971036,4.948861,4.943941,4.950821,4.942469,4.912367,4.884721,4.868120,4.901475,4.971542,5.068916,5.125005,5.132665,5.117638,5.082702,5.044730,4.991815,4.937185,4.906014,4.858582,4.821393,4.796892,4.763802,4.765777,4.762465,4.800315,4.909041,5.055043,5.815181,16.794000,11.877000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:15:14 PM,10000,35.8,GPGGA,201553.60,46.0443653666667,N,109.17605665,W
SEC 1 EAST,5.563724,5.404140,5.384639,5.271810,5.216480,5.173748,5.127312,5.070091,5.010568,4.977368,4.960694,4.951089,4.957370,4.946747,4.921813,4.890136,4.884791,4.910680,4.991928,5.087584,5.133776,5.150369,5.128331,5.093760,5.049382,5.001772,4.955904,4.912428,4.867420,4.824091,4.810881,4.781824,4.784525,4.767264,4.816831,4.884817,5.034621,5.531185,5.791100,11.151000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:15:30 PM,10000,35.6,GPGGA,201625.80,46.04436605,N,109.176538666667,W
SEC 1 EAST,5.713939,5.558811,5.507653,5.435438,5.333968,5.291901,5.245182,5.174391,5.118677,5.073586,5.046985,5.044467,5.048005,5.043391,5.011857,4.976563,4.963980,4.996550,5.076671,5.174144,5.231496,5.241543,5.219769,5.187483,5.143477,5.087218,5.041969,4.984732,4.952865,4.902278,4.876470,4.864977,4.852816,4.848207,4.910599,4.967012,5.233207,3.131316,14.112000,11.258000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:16:03 PM,10000,35.4,GPGGA,201642.20,46.0443689333333,N,109.17678385,W
SEC 1 EAST,5.480749,5.443261,5.331560,5.288623,5.207747,5.152130,5.101234,5.060147,5.000456,4.966678,4.948855,4.940968,4.949915,4.948690,4.923612,4.889954,4.878036,4.909919,4.993310,5.083890,5.144403,5.156793,5.132306,5.104838,5.052551,5.012994,4.960895,4.917524,4.880260,4.840921,4.809786,4.801332,4.786931,4.780082,4.802999,4.918155,5.080821,5.725005,11.887000,14.983000,1.08,-2.00,1.00,.20,Wheat16H,16/08/2019,2:16:20 PM,10000,35.2,GPGGA,201715.00,46.0443706,N,109.177273366667,W
